# nf=0.151174 TrSigmaG=0.00362183 mom=[]
  0  0.000491516
  1  0.00060534
  2  0.000882964
  3  0.00127437
  4  0.00173256
  5  0.00234631
  6  0.00305208
  7  0.00388768
  8  0.00483718
  9  0.00597314
 10  0.00724545
 11  0.00866939
 12    0.010252
 13    0.012024
 14   0.0138877
 15   0.0159629
 16   0.0180132
 17   0.0201771
 18   0.0223914
 19   0.0245358
 20   0.0266618
 21   0.0287611
 22   0.0307055
 23   0.0325052
 24   0.0340422
 25   0.0353288
 26   0.0363586
 27    0.037032
 28   0.0374191
 29   0.0374852
 30   0.0372787
 31   0.0367417
 32   0.0359302
 33   0.0348101
 34   0.0334782
 35   0.0319196
 36   0.0301278
 37   0.0281942
 38    0.026184
 39   0.0241071
 40   0.0220136
 41   0.0199328
 42   0.0179003
 43   0.0159478
 44   0.0140451
 45   0.0123236
 46   0.0107511
 47  0.00929616
 48  0.00794452
 49  0.00672659
 50  0.00565165
 51  0.00469554
 52  0.00390144
 53  0.00321866
 54  0.00261533
 55  0.00210829
 56  0.00169744
 57  0.00136606
 58  0.00107253
 59  0.000837436
 60  0.000649328
 61  0.000498352
 62  0.000380788
 63  0.000289564
 64  0.000217228
 65  0.000159148
 66  0.00011914
 67    8.84e-05
 68  6.5736e-05
 69   4.864e-05
 70   3.594e-05
 71  2.6964e-05
 72  1.9476e-05
 73  1.2584e-05
 74    9.02e-06
 75   6.452e-06
 76   4.544e-06
 77   3.112e-06
 78    2.42e-06
 79   1.792e-06
 80    9.16e-07
 81    5.96e-07
 82    4.72e-07
 83    2.64e-07
 84     9.2e-08
 85           0
 86           0
 87           0
 88           0
 89           0
 90           0
 91           0
 92           0
 93           0
 94           0
 95           0
 96           0
 97           0
 98           0
 99           0
100           0
101           0
102           0
103           0
104           0
105           0
106           0
107           0
108           0
109           0
