 0   0.3614399856810527 
 1  -0.1748738773950317 
 2  -0.3436955090893419 
 3  0.01026184638810406 
 4  -0.1250013741909316 
 5  0.07202652667438787 
 6   0.0283343407670807 
 7  0.01663868275936273 
 8 -1.736519922052647e-05 
 9 -0.01279987110212404 
10 -0.001079759834105424 
11 -0.0007954494467153209 
12 -0.003208937203227662 
13 -0.0001549767903192084 
14 0.0003798426943132208 
15 0.0004822250142316513 
16 0.0001977415312583621 
17 -0.0003489703884778139 
18 3.298087861295194e-05 
19 -0.0001903682458518515 
20 0.0002102286426994119 
21 -2.382675241039894e-05 
22 0.0001221879099276015 
23 -2.525799843333372e-05 
24 -0.000147832494052751 
25 -4.000725639384042e-05 
26 -8.322252336646537e-05 
27 -0.0001152464165051272 
28 -8.691435599211587e-06 
29 -8.188152322609714e-05 
