# nf=1.00001 TrSigmaG=0.183628 mom=[]
  0           0
  1           0
  2           0
  3           0
  4           0
  5           0
  6           0
  7           0
  8           0
  9           0
 10     1.7e-07
 11    1.75e-06
 12  2.79333e-06
 13  1.09367e-05
 14   2.974e-05
 15   7.045e-05
 16  0.00013577
 17  0.00027764
 18  0.000549113
 19  0.00101753
 20  0.00176938
 21  0.00291756
 22  0.00463453
 23  0.00715472
 24   0.0103994
 25   0.0145359
 26   0.0196634
 27   0.0256547
 28   0.0322417
 29   0.0392152
 30   0.0460624
 31   0.0525067
 32   0.0580505
 33   0.0623315
 34    0.065127
 35    0.065973
 36   0.0650389
 37   0.0624802
 38   0.0585448
 39   0.0533768
 40   0.0476722
 41   0.0415304
 42   0.0352983
 43   0.0292343
 44   0.0237492
 45   0.0187742
 46   0.0146014
 47   0.0111546
 48   0.0083442
 49  0.00611918
 50  0.00442046
 51  0.00309491
 52  0.00214849
 53  0.00143353
 54  0.00095158
 55  0.000629467
 56  0.000413157
 57  0.000260977
 58  0.00016473
 59  0.00010047
 60  5.68367e-05
 61    3.34e-05
 62  1.90933e-05
 63  9.28667e-06
 64  5.95333e-06
 65    3.99e-06
 66    1.39e-06
 67     2.7e-07
 68  4.66667e-08
 69           0
 70           0
 71           0
 72           0
 73           0
 74           0
 75           0
 76           0
 77           0
 78           0
 79           0
 80           0
 81           0
 82           0
 83           0
 84           0
 85           0
 86           0
 87           0
 88           0
 89           0
 90           0
 91           0
