32.3898 0.00117733 -0.0304663  3.50625 -0.372864  -0.00116265 -0.0304653  3.47826 -0.375105  
32.4527 0.00117291 -0.0304088  3.50622 -0.372153  -0.00115834 -0.0304079  3.47834 -0.374386  
32.5155 0.00116851 -0.0303516  3.5062 -0.371445  -0.00115405 -0.0303506  3.47842 -0.373669  
32.5783 0.00116414 -0.0302946  3.50618 -0.37074  -0.00114979 -0.0302936  3.4785 -0.372955  
32.6411 0.00115979 -0.0302378  3.50617 -0.370037  -0.00114554 -0.0302368  3.47858 -0.372244  
32.704 0.00115546 -0.0301812  3.50615 -0.369337  -0.00114133 -0.0301802  3.47866 -0.371536  
32.7668 0.00115116 -0.0301248  3.50613 -0.36864  -0.00113713 -0.0301238  3.47874 -0.370831  
32.8296 0.00114688 -0.0300686  3.50611 -0.367945  -0.00113296 -0.0300677  3.47881 -0.370128  
32.8925 0.00114263 -0.0300126  3.50609 -0.367253  -0.00112881 -0.0300117  3.47889 -0.369427  
32.9553 0.0011384 -0.0299568  3.50607 -0.366564  -0.00112468 -0.0299559  3.47897 -0.36873  
33.0181 0.00113419 -0.0299013  3.50605 -0.365877  -0.00112058 -0.0299003  3.47904 -0.368035  
33.081 0.00113001 -0.0298459  3.50603 -0.365193  -0.00111649 -0.029845  3.47912 -0.367342  
33.1438 0.00112585 -0.0297907  3.50601 -0.364511  -0.00111243 -0.0297898  3.47919 -0.366652  
33.2066 0.00112171 -0.0297358  3.50599 -0.363832  -0.00110839 -0.0297349  3.47927 -0.365965  
33.2695 0.00111759 -0.029681  3.50597 -0.363155  -0.00110438 -0.0296801  3.47934 -0.365281  
33.3323 0.0011135 -0.0296264  3.50596 -0.362481  -0.00110038 -0.0296256  3.47942 -0.364598  
33.3951 0.00110943 -0.0295721  3.50594 -0.361809  -0.00109641 -0.0295712  3.47949 -0.363919  
33.458 0.00110538 -0.0295179  3.50592 -0.36114  -0.00109245 -0.029517  3.47956 -0.363242  
33.5208 0.00110135 -0.0294639  3.5059 -0.360473  -0.00108852 -0.0294631  3.47964 -0.362567  
33.5836 0.00109735 -0.0294102  3.50588 -0.359809  -0.00108461 -0.0294093  3.47971 -0.361895  
33.6465 0.00109336 -0.0293566  3.50586 -0.359147  -0.00108072 -0.0293557  3.47978 -0.361226  
33.7093 0.0010894 -0.0293032  3.50585 -0.358488  -0.00107685 -0.0293023  3.47985 -0.360559  
33.7721 0.00108546 -0.02925  3.50583 -0.357831  -0.001073 -0.0292491  3.47992 -0.359894  
33.835 0.00108154 -0.029197  3.50581 -0.357176  -0.00106917 -0.0291961  3.47999 -0.359232  
33.8978 0.00107764 -0.0291441  3.50579 -0.356524  -0.00106536 -0.0291433  3.48006 -0.358572  
33.9606 0.00107376 -0.0290915  3.50578 -0.355874  -0.00106157 -0.0290907  3.48013 -0.357915  
34.0234 0.0010699 -0.0290391  3.50576 -0.355226  -0.0010578 -0.0290382  3.4802 -0.35726  
34.0863 0.00106607 -0.0289868  3.50574 -0.354581  -0.00105405 -0.028986  3.48027 -0.356607  
34.1491 0.00106225 -0.0289347  3.50572 -0.353938  -0.00105032 -0.0289339  3.48034 -0.355957  
34.2119 0.00105845 -0.0288828  3.50571 -0.353298  -0.00104661 -0.028882  3.48041 -0.355309  
34.2748 0.00105468 -0.0288311  3.50569 -0.35266  -0.00104292 -0.0288303  3.48048 -0.354664  
34.3376 0.00105092 -0.0287796  3.50567 -0.352024  -0.00103925 -0.0287788  3.48054 -0.354021  
34.4004 0.00104718 -0.0287283  3.50565 -0.35139  -0.0010356 -0.0287275  3.48061 -0.35338  
34.4633 0.00104347 -0.0286771  3.50564 -0.350759  -0.00103196 -0.0286763  3.48068 -0.352741  
34.5261 0.00103977 -0.0286261  3.50562 -0.35013  -0.00102835 -0.0286253  3.48074 -0.352105  
34.5889 0.00103609 -0.0285753  3.5056 -0.349503  -0.00102475 -0.0285745  3.48081 -0.351471  
34.6518 0.00103243 -0.0285247  3.50559 -0.348878  -0.00102117 -0.0285239  3.48087 -0.35084  
34.7146 0.0010288 -0.0284743  3.50557 -0.348256  -0.00101761 -0.0284735  3.48094 -0.35021  
34.7774 0.00102517 -0.028424  3.50556 -0.347636  -0.00101407 -0.0284232  3.48101 -0.349583  
34.8403 0.00102157 -0.0283739  3.50554 -0.347018  -0.00101055 -0.0283731  3.48107 -0.348958  
34.9031 0.00101799 -0.028324  3.50552 -0.346402  -0.00100705 -0.0283232  3.48113 -0.348336  
34.9659 0.00101443 -0.0282742  3.50551 -0.345789  -0.00100356 -0.0282734  3.4812 -0.347715  
35.0288 0.00101088 -0.0282246  3.50549 -0.345177  -0.00100009 -0.0282239  3.48126 -0.347097  
35.0916 0.00100736 -0.0281752  3.50548 -0.344568  -0.00099664 -0.0281745  3.48133 -0.346481  
35.1544 0.00100385 -0.028126  3.50546 -0.343961  -0.000993206 -0.0281252  3.48139 -0.345867  
35.2173 0.00100036 -0.0280769  3.50544 -0.343356  -0.00098979 -0.0280762  3.48145 -0.345256  
35.2801 0.000996884 -0.028028  3.50543 -0.342753  -0.000986392 -0.0280273  3.48151 -0.344646  
35.3429 0.00099343 -0.0279793  3.50541 -0.342153  -0.00098301 -0.0279786  3.48157 -0.344039  
35.4057 0.000989993 -0.0279308  3.5054 -0.341554  -0.000979646 -0.02793  3.48164 -0.343433  
35.4686 0.000986574 -0.0278824  3.50538 -0.340957  -0.000976299 -0.0278816  3.4817 -0.34283  
35.5314 0.000983172 -0.0278341  3.50537 -0.340363  -0.000972969 -0.0278334  3.48176 -0.342229  
35.5942 0.000979788 -0.0277861  3.50535 -0.33977  -0.000969655 -0.0277853  3.48182 -0.34163  
35.6571 0.000976421 -0.0277382  3.50534 -0.33918  -0.000966358 -0.0277375  3.48188 -0.341034  
35.7199 0.000973072 -0.0276904  3.50532 -0.338592  -0.000963078 -0.0276897  3.48194 -0.340439  
35.7827 0.000969739 -0.0276429  3.50531 -0.338006  -0.000959814 -0.0276421  3.482 -0.339846  
35.8456 0.000966423 -0.0275955  3.50529 -0.337421  -0.000956567 -0.0275947  3.48206 -0.339256  
35.9084 0.000963125 -0.0275482  3.50528 -0.336839  -0.000953336 -0.0275475  3.48212 -0.338667  
35.9712 0.000959842 -0.0275011  3.50526 -0.336259  -0.000950121 -0.0275004  3.48218 -0.33808  
36.0341 0.000956577 -0.0274542  3.50525 -0.335681  -0.000946922 -0.0274535  3.48223 -0.337496  
36.0969 0.000953328 -0.0274074  3.50523 -0.335104  -0.000943739 -0.0274067  3.48229 -0.336913  
36.1597 0.000950095 -0.0273608  3.50522 -0.33453  -0.000940572 -0.0273601  3.48235 -0.336333  
36.2226 0.000946879 -0.0273143  3.5052 -0.333958  -0.00093742 -0.0273136  3.48241 -0.335755  
36.2854 0.000943679 -0.027268  3.50519 -0.333387  -0.000934284 -0.0272673  3.48247 -0.335178  
36.3482 0.000940495 -0.0272219  3.50517 -0.332819  -0.000931164 -0.0272212  3.48252 -0.334603  
36.4111 0.000937327 -0.0271759  3.50516 -0.332253  -0.000928059 -0.0271752  3.48258 -0.334031  
36.4739 0.000934175 -0.02713  3.50515 -0.331688  -0.00092497 -0.0271294  3.48264 -0.33346  
36.5367 0.000931038 -0.0270843  3.50513 -0.331125  -0.000921895 -0.0270837  3.48269 -0.332892  
36.5996 0.000927917 -0.0270388  3.50512 -0.330565  -0.000918836 -0.0270381  3.48275 -0.332325  
36.6624 0.000924812 -0.0269934  3.5051 -0.330006  -0.000915792 -0.0269928  3.4828 -0.33176  
36.7252 0.000921722 -0.0269482  3.50509 -0.329449  -0.000912762 -0.0269475  3.48286 -0.331197  
36.788 0.000918648 -0.0269031  3.50508 -0.328894  -0.000909748 -0.0269024  3.48291 -0.330636  
36.8509 0.000915588 -0.0268582  3.50506 -0.32834  -0.000906748 -0.0268575  3.48297 -0.330077  
36.9137 0.000912544 -0.0268134  3.50505 -0.327789  -0.000903763 -0.0268127  3.48302 -0.32952  
36.9765 0.000909515 -0.0267687  3.50503 -0.32724  -0.000900793 -0.0267681  3.48308 -0.328964  
37.0394 0.000906501 -0.0267242  3.50502 -0.326692  -0.000897837 -0.0267236  3.48313 -0.328411  
37.1022 0.000903502 -0.0266799  3.50501 -0.326146  -0.000894895 -0.0266792  3.48318 -0.327859  
37.165 0.000900517 -0.0266357  3.50499 -0.325602  -0.000891967 -0.0266351  3.48324 -0.32731  
37.2279 0.000897547 -0.0265916  3.50498 -0.32506  -0.000889054 -0.026591  3.48329 -0.326762  
37.2907 0.000894592 -0.0265477  3.50497 -0.324519  -0.000886155 -0.0265471  3.48334 -0.326216  
37.3535 0.000891651 -0.0265039  3.50495 -0.323981  -0.00088327 -0.0265033  3.48339 -0.325671  
37.4164 0.000888724 -0.0264603  3.50494 -0.323444  -0.000880398 -0.0264597  3.48345 -0.325129  
37.4792 0.000885812 -0.0264168  3.50493 -0.322909  -0.000877541 -0.0264162  3.4835 -0.324588  
37.542 0.000882914 -0.0263735  3.50492 -0.322375  -0.000874697 -0.0263729  3.48355 -0.324049  
37.6049 0.00088003 -0.0263303  3.5049 -0.321844  -0.000871867 -0.0263297  3.4836 -0.323512  
37.6677 0.00087716 -0.0262872  3.50489 -0.321314  -0.000869051 -0.0262866  3.48365 -0.322977  
37.7305 0.000874304 -0.0262443  3.50488 -0.320786  -0.000866247 -0.0262437  3.4837 -0.322443  
37.7934 0.000871462 -0.0262015  3.50486 -0.32026  -0.000863458 -0.0262009  3.48375 -0.321912  
37.8562 0.000868633 -0.0261589  3.50485 -0.319735  -0.000860681 -0.0261583  3.4838 -0.321382  
37.919 0.000865818 -0.0261164  3.50484 -0.319212  -0.000857918 -0.0261158  3.48385 -0.320853  
37.9819 0.000863017 -0.026074  3.50483 -0.318691  -0.000855168 -0.0260734  3.4839 -0.320327  
38.0447 0.000860229 -0.0260317  3.50481 -0.318171  -0.000852431 -0.0260312  3.48395 -0.319802  
38.1075 0.000857455 -0.0259896  3.5048 -0.317654  -0.000849707 -0.0259891  3.484 -0.319279  
38.1704 0.000854694 -0.0259477  3.50479 -0.317137  -0.000846996 -0.0259471  3.48405 -0.318757  
38.2332 0.000851946 -0.0259058  3.50478 -0.316623  -0.000844298 -0.0259053  3.4841 -0.318238  
38.296 0.000849211 -0.0258641  3.50476 -0.31611  -0.000841613 -0.0258636  3.48415 -0.31772  
38.3588 0.000846489 -0.0258226  3.50475 -0.315599  -0.00083894 -0.025822  3.4842 -0.317203  
38.4217 0.000843781 -0.0257811  3.50474 -0.31509  -0.000836279 -0.0257806  3.48425 -0.316688  
38.4845 0.000841085 -0.0257398  3.50473 -0.314582  -0.000833632 -0.0257393  3.48429 -0.316175  
38.5473 0.000838402 -0.0256987  3.50472 -0.314076  -0.000830996 -0.0256981  3.48434 -0.315664  
38.6102 0.000835731 -0.0256576  3.5047 -0.313571  -0.000828373 -0.025657  3.48439 -0.315154  
38.673 0.000833074 -0.0256167  3.50469 -0.313068  -0.000825763 -0.0256161  3.48444 -0.314646  
38.7358 0.000830429 -0.0255759  3.50468 -0.312567  -0.000823164 -0.0255754  3.48448 -0.31414  
38.7987 0.000827796 -0.0255353  3.50467 -0.312067  -0.000820578 -0.0255347  3.48453 -0.313635  
38.8615 0.000825176 -0.0254947  3.50466 -0.311569  -0.000818003 -0.0254942  3.48458 -0.313132  
38.9243 0.000822568 -0.0254543  3.50465 -0.311072  -0.000815441 -0.0254538  3.48462 -0.31263  
38.9872 0.000819972 -0.0254141  3.50463 -0.310577  -0.00081289 -0.0254135  3.48467 -0.31213  
39.05 0.000817389 -0.0253739  3.50462 -0.310084  -0.000810351 -0.0253734  3.48472 -0.311632  
39.1128 0.000814818 -0.0253339  3.50461 -0.309592  -0.000807825 -0.0253333  3.48476 -0.311135  
39.1757 0.000812258 -0.025294  3.5046 -0.309101  -0.000805309 -0.0252934  3.48481 -0.31064  
39.2385 0.000809711 -0.0252542  3.50459 -0.308613  -0.000802806 -0.0252537  3.48485 -0.310146  
39.3013 0.000807175 -0.0252146  3.50458 -0.308125  -0.000800313 -0.025214  3.4849 -0.309654  
39.3642 0.000804652 -0.025175  3.50457 -0.30764  -0.000797833 -0.0251745  3.48494 -0.309164  
39.427 0.00080214 -0.0251356  3.50455 -0.307156  -0.000795364 -0.0251351  3.48499 -0.308675  
39.4898 0.00079964 -0.0250964  3.50454 -0.306673  -0.000792906 -0.0250958  3.48503 -0.308187  
39.5527 0.000797151 -0.0250572  3.50453 -0.306192  -0.000790459 -0.0250567  3.48508 -0.307701  
39.6155 0.000794674 -0.0250182  3.50452 -0.305712  -0.000788024 -0.0250176  3.48512 -0.307217  
39.6783 0.000792208 -0.0249792  3.50451 -0.305234  -0.000785599 -0.0249787  3.48516 -0.306734  
39.7411 0.000789754 -0.0249404  3.5045 -0.304757  -0.000783186 -0.0249399  3.48521 -0.306253  
39.804 0.000787311 -0.0249018  3.50449 -0.304282  -0.000780784 -0.0249012  3.48525 -0.305773  
39.8668 0.000784879 -0.0248632  3.50448 -0.303809  -0.000778392 -0.0248627  3.48529 -0.305295  
39.9296 0.000782459 -0.0248248  3.50447 -0.303336  -0.000776012 -0.0248242  3.48534 -0.304818  
39.9925 0.000780049 -0.0247864  3.50446 -0.302866  -0.000773642 -0.0247859  3.48538 -0.304343  
40.0553 0.000777651 -0.0247482  3.50444 -0.302396  -0.000771283 -0.0247477  3.48542 -0.303869  
40.1181 0.000775263 -0.0247101  3.50443 -0.301929  -0.000768935 -0.0247096  3.48546 -0.303396  
40.181 0.000772887 -0.0246722  3.50442 -0.301462  -0.000766597 -0.0246717  3.48551 -0.302925  
40.2438 0.000770521 -0.0246343  3.50441 -0.300997  -0.00076427 -0.0246338  3.48555 -0.302456  
40.3066 0.000768166 -0.0245965  3.5044 -0.300534  -0.000761953 -0.0245961  3.48559 -0.301988  
40.3695 0.000765822 -0.0245589  3.50439 -0.300072  -0.000759647 -0.0245584  3.48563 -0.301521  
40.4323 0.000763488 -0.0245214  3.50438 -0.299611  -0.000757351 -0.0245209  3.48567 -0.301056  
40.4951 0.000761165 -0.024484  3.50437 -0.299152  -0.000755066 -0.0244835  3.48571 -0.300593  
40.558 0.000758853 -0.0244467  3.50436 -0.298694  -0.00075279 -0.0244462  3.48575 -0.30013  
40.6208 0.000756551 -0.0244095  3.50435 -0.298237  -0.000750525 -0.024409  3.48579 -0.299669  
40.6836 0.000754259 -0.0243725  3.50434 -0.297782  -0.00074827 -0.024372  3.48584 -0.29921  
40.7465 0.000751978 -0.0243355  3.50433 -0.297329  -0.000746025 -0.024335  3.48588 -0.298752  
40.8093 0.000749707 -0.0242987  3.50432 -0.296876  -0.00074379 -0.0242982  3.48592 -0.298295  
40.8721 0.000747446 -0.0242619  3.50431 -0.296425  -0.000741565 -0.0242615  3.48596 -0.29784  
40.935 0.000745196 -0.0242253  3.5043 -0.295976  -0.00073935 -0.0242248  3.486 -0.297386  
40.9978 0.000742955 -0.0241888  3.50429 -0.295528  -0.000737144 -0.0241883  3.48604 -0.296934  
41.0606 0.000740724 -0.0241524  3.50428 -0.295081  -0.000734948 -0.0241519  3.48608 -0.296483  
41.1234 0.000738504 -0.0241161  3.50427 -0.294635  -0.000732763 -0.0241156  3.48611 -0.296033  
41.1863 0.000736293 -0.0240799  3.50426 -0.294191  -0.000730586 -0.0240794  3.48615 -0.295584  
41.2491 0.000734092 -0.0240438  3.50425 -0.293748  -0.00072842 -0.0240434  3.48619 -0.295137  
41.3119 0.000731901 -0.0240079  3.50424 -0.293307  -0.000726262 -0.0240074  3.48623 -0.294692  
41.3748 0.00072972 -0.023972  3.50423 -0.292867  -0.000724115 -0.0239715  3.48627 -0.294247  
41.4376 0.000727548 -0.0239362  3.50422 -0.292428  -0.000721976 -0.0239358  3.48631 -0.293804  
41.5004 0.000725386 -0.0239006  3.50421 -0.29199  -0.000719848 -0.0239001  3.48635 -0.293363  
41.5633 0.000723234 -0.023865  3.5042 -0.291554  -0.000717728 -0.0238646  3.48638 -0.292922  
41.6261 0.000721091 -0.0238296  3.50419 -0.291119  -0.000715618 -0.0238291  3.48642 -0.292483  
41.6889 0.000718958 -0.0237942  3.50418 -0.290685  -0.000713517 -0.0237938  3.48646 -0.292046  
41.7518 0.000716834 -0.023759  3.50417 -0.290253  -0.000711425 -0.0237586  3.4865 -0.291609  
41.8146 0.000714719 -0.0237239  3.50416 -0.289822  -0.000709342 -0.0237234  3.48653 -0.291174  
41.8774 0.000712613 -0.0236888  3.50416 -0.289392  -0.000707268 -0.0236884  3.48657 -0.29074  
41.9403 0.000710517 -0.0236539  3.50415 -0.288964  -0.000705203 -0.0236535  3.48661 -0.290308  
42.0031 0.00070843 -0.0236191  3.50414 -0.288536  -0.000703147 -0.0236187  3.48665 -0.289877  
42.0659 0.000706352 -0.0235844  3.50413 -0.28811  -0.000701101 -0.0235839  3.48668 -0.289447  
42.1288 0.000704283 -0.0235497  3.50412 -0.287686  -0.000699062 -0.0235493  3.48672 -0.289018  
42.1916 0.000702224 -0.0235152  3.50411 -0.287262  -0.000697033 -0.0235148  3.48676 -0.288591  
42.2544 0.000700173 -0.0234808  3.5041 -0.28684  -0.000695013 -0.0234804  3.48679 -0.288164  
42.3173 0.000698131 -0.0234465  3.50409 -0.286419  -0.000693001 -0.023446  3.48683 -0.287739  
42.3801 0.000696098 -0.0234122  3.50408 -0.285999  -0.000690998 -0.0234118  3.48686 -0.287316  
42.4429 0.000694074 -0.0233781  3.50407 -0.285581  -0.000689003 -0.0233777  3.4869 -0.286893  
42.5057 0.000692058 -0.0233441  3.50406 -0.285163  -0.000687017 -0.0233437  3.48694 -0.286472  
42.5686 0.000690051 -0.0233102  3.50406 -0.284747  -0.000685039 -0.0233098  3.48697 -0.286052  
42.6314 0.000688053 -0.0232763  3.50405 -0.284332  -0.00068307 -0.0232759  3.48701 -0.285634  
42.6942 0.000686064 -0.0232426  3.50404 -0.283919  -0.00068111 -0.0232422  3.48704 -0.285216  
42.7571 0.000684083 -0.023209  3.50403 -0.283506  -0.000679157 -0.0232086  3.48708 -0.2848  
42.8199 0.00068211 -0.0231754  3.50402 -0.283095  -0.000677213 -0.023175  3.48711 -0.284385  
42.8827 0.000680147 -0.023142  3.50401 -0.282685  -0.000675277 -0.0231416  3.48715 -0.283971  
42.9456 0.000678191 -0.0231086  3.504 -0.282276  -0.00067335 -0.0231082  3.48718 -0.283558  
43.0084 0.000676244 -0.0230754  3.50399 -0.281868  -0.000671431 -0.023075  3.48721 -0.283147  
43.0712 0.000674305 -0.0230422  3.50399 -0.281461  -0.000669519 -0.0230418  3.48725 -0.282737  
43.1341 0.000672375 -0.0230092  3.50398 -0.281056  -0.000667616 -0.0230088  3.48728 -0.282328  
43.1969 0.000670452 -0.0229762  3.50397 -0.280652  -0.000665721 -0.0229758  3.48732 -0.28192  
43.2597 0.000668538 -0.0229433  3.50396 -0.280249  -0.000663834 -0.0229429  3.48735 -0.281513  
43.3226 0.000666632 -0.0229105  3.50395 -0.279847  -0.000661955 -0.0229102  3.48738 -0.281107  
43.3854 0.000664734 -0.0228779  3.50394 -0.279446  -0.000660083 -0.0228775  3.48742 -0.280703  
43.4482 0.000662845 -0.0228453  3.50393 -0.279046  -0.00065822 -0.0228449  3.48745 -0.2803  
43.5111 0.000660963 -0.0228128  3.50393 -0.278648  -0.000656364 -0.0228124  3.48748 -0.279898  
43.5739 0.000659089 -0.0227803  3.50392 -0.278251  -0.000654517 -0.02278  3.48752 -0.279497  
43.6367 0.000657223 -0.022748  3.50391 -0.277854  -0.000652677 -0.0227476  3.48755 -0.279097  
43.6996 0.000655365 -0.0227158  3.5039 -0.277459  -0.000650844 -0.0227154  3.48758 -0.278698  
43.7624 0.000653515 -0.0226836  3.50389 -0.277065  -0.000649019 -0.0226833  3.48761 -0.278301  
43.8252 0.000651672 -0.0226516  3.50389 -0.276673  -0.000647202 -0.0226512  3.48765 -0.277905  
43.888 0.000649838 -0.0226196  3.50388 -0.276281  -0.000645393 -0.0226193  3.48768 -0.277509  
43.9509 0.00064801 -0.0225878  3.50387 -0.27589  -0.00064359 -0.0225874  3.48771 -0.277115  
44.0137 0.000646191 -0.022556  3.50386 -0.275501  -0.000641796 -0.0225556  3.48774 -0.276722  
44.0765 0.000644379 -0.0225243  3.50385 -0.275112  -0.000640009 -0.0225239  3.48778 -0.27633  
44.1394 0.000642575 -0.0224927  3.50384 -0.274725  -0.000638229 -0.0224923  3.48781 -0.27594  
44.2022 0.000640778 -0.0224612  3.50384 -0.274339  -0.000636456 -0.0224608  3.48784 -0.27555  
44.265 0.000638989 -0.0224297  3.50383 -0.273953  -0.000634691 -0.0224294  3.48787 -0.275161  
44.3279 0.000637208 -0.0223984  3.50382 -0.273569  -0.000632933 -0.022398  3.4879 -0.274774  
44.3907 0.000635433 -0.0223671  3.50381 -0.273186  -0.000631183 -0.0223668  3.48793 -0.274387  
44.4535 0.000633666 -0.022336  3.50381 -0.272804  -0.000629439 -0.0223356  3.48796 -0.274002  
44.5164 0.000631907 -0.0223049  3.5038 -0.272424  -0.000627703 -0.0223045  3.488 -0.273618  
44.5792 0.000630154 -0.0222739  3.50379 -0.272044  -0.000625974 -0.0222735  3.48803 -0.273235  
44.642 0.000628409 -0.022243  3.50378 -0.271665  -0.000624252 -0.0222426  3.48806 -0.272853  
44.7049 0.000626671 -0.0222122  3.50377 -0.271287  -0.000622537 -0.0222118  3.48809 -0.272472  
44.7677 0.00062494 -0.0221814  3.50377 -0.270911  -0.000620829 -0.0221811  3.48812 -0.272092  
44.8305 0.000623217 -0.0221508  3.50376 -0.270535  -0.000619128 -0.0221504  3.48815 -0.271713  
44.8934 0.0006215 -0.0221202  3.50375 -0.27016  -0.000617434 -0.0221198  3.48818 -0.271335  
44.9562 0.000619791 -0.0220897  3.50374 -0.269787  -0.000615747 -0.0220894  3.48821 -0.270958  
45.019 0.000618088 -0.0220593  3.50374 -0.269414  -0.000614066 -0.0220589  3.48824 -0.270582  
45.0819 0.000616392 -0.022029  3.50373 -0.269043  -0.000612393 -0.0220286  3.48827 -0.270208  
45.1447 0.000614704 -0.0219987  3.50372 -0.268672  -0.000610726 -0.0219984  3.4883 -0.269834  
45.2075 0.000613022 -0.0219686  3.50371 -0.268303  -0.000609066 -0.0219682  3.48833 -0.269461  
45.2704 0.000611347 -0.0219385  3.50371 -0.267935  -0.000607413 -0.0219382  3.48836 -0.26909  
45.3332 0.000609679 -0.0219085  3.5037 -0.267567  -0.000605766 -0.0219082  3.48839 -0.268719  
45.396 0.000608018 -0.0218786  3.50369 -0.267201  -0.000604126 -0.0218783  3.48842 -0.26835  
45.4588 0.000606363 -0.0218488  3.50368 -0.266835  -0.000602492 -0.0218484  3.48844 -0.267981  
45.5217 0.000604716 -0.021819  3.50368 -0.266471  -0.000600866 -0.0218187  3.48847 -0.267614  
45.5845 0.000603075 -0.0217893  3.50367 -0.266107  -0.000599245 -0.021789  3.4885 -0.267247  
45.6473 0.00060144 -0.0217597  3.50366 -0.265745  -0.000597632 -0.0217594  3.48853 -0.266881  
45.7102 0.000599812 -0.0217302  3.50366 -0.265384  -0.000596024 -0.0217299  3.48856 -0.266517  
45.773 0.000598191 -0.0217008  3.50365 -0.265023  -0.000594423 -0.0217005  3.48859 -0.266153  
45.8358 0.000596576 -0.0216714  3.50364 -0.264664  -0.000592829 -0.0216711  3.48862 -0.265791  
45.8987 0.000594968 -0.0216422  3.50363 -0.264305  -0.000591241 -0.0216419  3.48864 -0.265429  
45.9615 0.000593366 -0.021613  3.50363 -0.263948  -0.000589659 -0.0216127  3.48867 -0.265069  
46.0243 0.000591771 -0.0215839  3.50362 -0.263591  -0.000588083 -0.0215835  3.4887 -0.264709  
46.0872 0.000590182 -0.0215548  3.50361 -0.263235  -0.000586514 -0.0215545  3.48873 -0.26435  
46.15 0.000588599 -0.0215259  3.50361 -0.262881  -0.000584951 -0.0215255  3.48876 -0.263993  
46.2128 0.000587023 -0.021497  3.5036 -0.262527  -0.000583394 -0.0214967  3.48878 -0.263636  
46.2757 0.000585453 -0.0214682  3.50359 -0.262174  -0.000581843 -0.0214679  3.48881 -0.26328  
46.3385 0.000583889 -0.0214394  3.50359 -0.261822  -0.000580299 -0.0214391  3.48884 -0.262925  
46.4013 0.000582331 -0.0214108  3.50358 -0.261472  -0.00057876 -0.0214105  3.48887 -0.262572  
46.4642 0.00058078 -0.0213822  3.50357 -0.261122  -0.000577228 -0.0213819  3.48889 -0.262219  
46.527 0.000579235 -0.0213537  3.50356 -0.260773  -0.000575701 -0.0213534  3.48892 -0.261867  
46.5898 0.000577696 -0.0213253  3.50356 -0.260425  -0.000574181 -0.021325  3.48895 -0.261516  
46.6527 0.000576163 -0.0212969  3.50355 -0.260077  -0.000572667 -0.0212966  3.48898 -0.261166  
46.7155 0.000574636 -0.0212686  3.50354 -0.259731  -0.000571158 -0.0212683  3.489 -0.260817  
46.7783 0.000573115 -0.0212404  3.50354 -0.259386  -0.000569656 -0.0212401  3.48903 -0.260468  
46.8411 0.0005716 -0.0212123  3.50353 -0.259042  -0.000568159 -0.021212  3.48906 -0.260121  
46.904 0.000570091 -0.0211843  3.50352 -0.258698  -0.000566668 -0.021184  3.48908 -0.259775  
46.9668 0.000568588 -0.0211563  3.50352 -0.258355  -0.000565183 -0.021156  3.48911 -0.259429  
47.0296 0.000567091 -0.0211284  3.50351 -0.258014  -0.000563704 -0.0211281  3.48913 -0.259085  
47.0925 0.0005656 -0.0211005  3.5035 -0.257673  -0.00056223 -0.0211002  3.48916 -0.258741  
47.1553 0.000564115 -0.0210728  3.5035 -0.257333  -0.000560763 -0.0210725  3.48919 -0.258399  
47.2181 0.000562635 -0.0210451  3.50349 -0.256994  -0.000559301 -0.0210448  3.48921 -0.258057  
47.281 0.000561161 -0.0210175  3.50348 -0.256656  -0.000557844 -0.0210172  3.48924 -0.257716  
47.3438 0.000559693 -0.0209899  3.50348 -0.256319  -0.000556394 -0.0209896  3.48926 -0.257376  
47.4066 0.000558231 -0.0209624  3.50347 -0.255983  -0.000554949 -0.0209621  3.48929 -0.257037  
47.4695 0.000556775 -0.020935  3.50347 -0.255647  -0.000553509 -0.0209347  3.48932 -0.256699  
47.5323 0.000555324 -0.0209077  3.50346 -0.255313  -0.000552075 -0.0209074  3.48934 -0.256362  
47.5951 0.000553879 -0.0208804  3.50345 -0.254979  -0.000550647 -0.0208802  3.48937 -0.256025  
47.658 0.000552439 -0.0208533  3.50345 -0.254646  -0.000549224 -0.020853  3.48939 -0.25569  
47.7208 0.000551005 -0.0208261  3.50344 -0.254314  -0.000547806 -0.0208259  3.48942 -0.255355  
47.7836 0.000549576 -0.0207991  3.50343 -0.253983  -0.000546394 -0.0207988  3.48944 -0.255021  
47.8465 0.000548153 -0.0207721  3.50343 -0.253653  -0.000544988 -0.0207718  3.48947 -0.254688  
47.9093 0.000546736 -0.0207452  3.50342 -0.253324  -0.000543587 -0.0207449  3.48949 -0.254356  
47.9721 0.000545324 -0.0207184  3.50342 -0.252995  -0.000542191 -0.0207181  3.48952 -0.254025  
48.035 0.000543917 -0.0206916  3.50341 -0.252668  -0.0005408 -0.0206913  3.48954 -0.253695  
48.0978 0.000542516 -0.0206649  3.5034 -0.252341  -0.000539415 -0.0206646  3.48957 -0.253365  
48.1606 0.00054112 -0.0206382  3.5034 -0.252015  -0.000538035 -0.020638  3.48959 -0.253037  
48.2234 0.00053973 -0.0206117  3.50339 -0.25169  -0.00053666 -0.0206114  3.48961 -0.252709  
48.2863 0.000538345 -0.0205852  3.50338 -0.251366  -0.000535291 -0.0205849  3.48964 -0.252382  
48.3491 0.000536965 -0.0205587  3.50338 -0.251042  -0.000533927 -0.0205585  3.48966 -0.252056  
48.4119 0.00053559 -0.0205324  3.50337 -0.250719  -0.000532568 -0.0205321  3.48969 -0.251731  
