0.0314159 -0.454713 -0.0578867  6.07046 -0.238972  0.534365 -0.0630397  -0.844356 -0.157917  
5.93761 0.0214291 -0.140113  2.70074 -0.982527  -0.0208463 -0.146257  2.18862 -0.710986  
6.00044 0.021203 -0.13908  2.69616 -0.972918  -0.0209359 -0.145311  2.20473 -0.689349  
6.06327 0.0209783 -0.13806  2.69168 -0.963468  -0.0210133 -0.144349  2.22082 -0.669041  
6.12611 0.0207551 -0.137052  2.6873 -0.954176  -0.021078 -0.143373  2.23688 -0.650059  
6.18894 0.0205334 -0.136057  2.68303 -0.945039  -0.0211295 -0.142383  2.25285 -0.632394  
6.25177 0.0203133 -0.135073  2.67885 -0.936056  -0.0211677 -0.141381  2.26872 -0.616036  
6.3146 0.0200947 -0.134102  2.67478 -0.927226  -0.0211923 -0.140368  2.28445 -0.600971  
6.37743 0.0198778 -0.133142  2.67081 -0.918546  -0.0212034 -0.139346  2.30002 -0.587184  
6.44026 0.0196626 -0.132193  2.66693 -0.910015  -0.0212009 -0.138315  2.31539 -0.574657  
6.5031 0.019449 -0.131256  2.66315 -0.901631  -0.021185 -0.137278  2.33055 -0.563369  
6.56593 0.0192371 -0.130329  2.65946 -0.893392  -0.0211559 -0.136235  2.34548 -0.553298  
6.62876 0.019027 -0.129414  2.65587 -0.885297  -0.0211137 -0.135187  2.36014 -0.544421  
6.69159 0.0188186 -0.12851  2.65238 -0.877344  -0.0210588 -0.134136  2.37453 -0.536711  
6.75442 0.0186119 -0.127616  2.64898 -0.869531  -0.0209916 -0.133082  2.38863 -0.530141  
6.81726 0.0184071 -0.126732  2.64567 -0.861856  -0.0209123 -0.132028  2.40241 -0.524682  
6.88009 0.018204 -0.125859  2.64245 -0.854318  -0.0208215 -0.130974  2.41586 -0.520306  
6.94292 0.0180028 -0.124996  2.63933 -0.846914  -0.0207195 -0.129921  2.42897 -0.516981  
7.00575 0.0178034 -0.124143  2.63629 -0.839643  -0.0206067 -0.128869  2.44172 -0.514675  
7.06858 0.0176059 -0.1233  2.63334 -0.832502  -0.0204838 -0.127821  2.4541 -0.513355  
7.13142 0.0174102 -0.122467  2.63048 -0.825491  -0.0203512 -0.126776  2.46609 -0.512987  
7.19425 0.0172163 -0.121643  2.6277 -0.818606  -0.0202093 -0.125737  2.47769 -0.513537  
7.25708 0.0170244 -0.120828  2.62501 -0.811847  -0.0200587 -0.124702  2.48889 -0.514969  
7.31991 0.0168343 -0.120023  2.6224 -0.805211  -0.0198998 -0.123674  2.49967 -0.517248  
7.38274 0.0166461 -0.119227  2.61988 -0.798696  -0.0197333 -0.122653  2.51002 -0.520338  
7.44557 0.0164598 -0.11844  2.61743 -0.792301  -0.0195596 -0.121639  2.51995 -0.5242  
7.50841 0.0162755 -0.117662  2.61507 -0.786023  -0.0193792 -0.120634  2.52944 -0.528799  
7.57124 0.016093 -0.116892  2.61278 -0.77986  -0.0191926 -0.119637  2.53848 -0.534097  
7.63407 0.0159124 -0.116132  2.61057 -0.773811  -0.0190003 -0.118649  2.54707 -0.540056  
7.6969 0.0157338 -0.11538  2.60843 -0.767874  -0.0188027 -0.117671  2.55521 -0.546639  
7.75973 0.0155571 -0.114636  2.60637 -0.762046  -0.0186004 -0.116704  2.56289 -0.553807  
7.82257 0.0153823 -0.1139  2.60438 -0.756325  -0.0183938 -0.115746  2.57012 -0.561524  
7.8854 0.0152094 -0.113173  2.60246 -0.75071  -0.0181833 -0.1148  2.57688 -0.569752  
7.94823 0.0150385 -0.112453  2.60061 -0.745199  -0.0179693 -0.113865  2.58317 -0.578453  
8.01106 0.0148694 -0.111742  2.59883 -0.73979  -0.0177523 -0.112941  2.589 -0.58759  
8.07389 0.0147023 -0.111038  2.59712 -0.73448  -0.0175327 -0.112029  2.59437 -0.597126  
8.13672 0.0145371 -0.110343  2.59546 -0.729268  -0.0173109 -0.111129  2.59928 -0.607024  
8.19956 0.0143739 -0.109654  2.59388 -0.724152  -0.0170871 -0.11024  2.60373 -0.61725  
8.26239 0.0142125 -0.108974  2.59235 -0.719131  -0.0168618 -0.109364  2.60771 -0.627766  
8.32522 0.014053 -0.1083  2.59088 -0.714201  -0.0166354 -0.108501  2.61125 -0.638539  
8.38805 0.0138955 -0.107634  2.58947 -0.709361  -0.016408 -0.10765  2.61433 -0.649533  
8.45088 0.0137398 -0.106975  2.58812 -0.70461  -0.0161801 -0.106811  2.61698 -0.660715  
8.51372 0.0135861 -0.106323  2.58682 -0.699946  -0.0159519 -0.105985  2.61918 -0.672051  
8.57655 0.0134342 -0.105678  2.58557 -0.695366  -0.0157237 -0.105172  2.62094 -0.683511  
8.63938 0.0132842 -0.105041  2.58438 -0.690869  -0.0154958 -0.104371  2.62229 -0.695061  
8.70221 0.013136 -0.104409  2.58323 -0.686453  -0.0152683 -0.103582  2.62321 -0.706672  
8.76504 0.0129897 -0.103785  2.58213 -0.682117  -0.0150416 -0.102807  2.62372 -0.718314  
8.82788 0.0128453 -0.103167  2.58108 -0.677858  -0.0148158 -0.102043  2.62383 -0.729957  
8.89071 0.0127026 -0.102556  2.58008 -0.673675  -0.0145912 -0.101292  2.62355 -0.741575  
8.95354 0.0125619 -0.101951  2.57912 -0.669567  -0.0143679 -0.100554  2.62288 -0.753139  
9.01637 0.0124229 -0.101353  2.5782 -0.66553  -0.0141461 -0.0998276  2.62184 -0.764625  
9.0792 0.0122857 -0.100761  2.57732 -0.661565  -0.013926 -0.0991134  2.62044 -0.776007  
9.14203 0.0121503 -0.100175  2.57648 -0.657669  -0.0137078 -0.0984113  2.61868 -0.787261  
9.20487 0.0120167 -0.0995948  2.57567 -0.653841  -0.0134915 -0.0977212  2.61658 -0.798365  
9.2677 0.0118848 -0.0990209  2.5749 -0.650078  -0.0132773 -0.0970427  2.61415 -0.809296  
9.33053 0.0117547 -0.098453  2.57417 -0.64638  -0.0130653 -0.096376  2.61141 -0.820034  
9.39336 0.0116264 -0.0978909  2.57347 -0.642745  -0.0128556 -0.0957206  2.60835 -0.83056  
9.45619 0.0114997 -0.0973346  2.5728 -0.639172  -0.0126484 -0.0950767  2.60501 -0.840855  
9.51903 0.0113748 -0.0967841  2.57216 -0.635659  -0.0124437 -0.0944438  2.60138 -0.850901  
9.58186 0.0112515 -0.0962391  2.57155 -0.632204  -0.0122416 -0.093822  2.59748 -0.860682  
9.64469 0.0111299 -0.0956997  2.57096 -0.628806  -0.0120421 -0.0932109  2.59332 -0.870182  
9.70752 0.01101 -0.0951658  2.5704 -0.625464  -0.0118454 -0.0926105  2.58891 -0.879387  
9.77035 0.0108917 -0.0946373  2.56987 -0.622177  -0.0116515 -0.0920206  2.58428 -0.888285  
9.83319 0.010775 -0.0941141  2.56936 -0.618943  -0.0114604 -0.0914409  2.57942 -0.896862  
9.89602 0.0106599 -0.0935962  2.56887 -0.61576  -0.0112722 -0.0908713  2.57436 -0.905107  
9.95885 0.0105465 -0.0930835  2.5684 -0.612629  -0.011087 -0.0903116  2.5691 -0.91301  
10.0217 0.0104346 -0.0925759  2.56795 -0.609546  -0.0109046 -0.0897617  2.56366 -0.920562  
10.0845 0.0103242 -0.0920734  2.56752 -0.606511  -0.0107253 -0.0892212  2.55805 -0.927755  
10.1473 0.0102154 -0.0915759  2.56711 -0.603524  -0.0105489 -0.0886901  2.55229 -0.93458  
10.2102 0.0101081 -0.0910833  2.56671 -0.600582  -0.0103756 -0.0881681  2.54637 -0.941032  
10.273 0.0100023 -0.0905955  2.56633 -0.597684  -0.0102052 -0.0876551  2.54032 -0.947104  
10.3358 0.00989801 -0.0901126  2.56596 -0.59483  -0.0100379 -0.0871508  2.53415 -0.952792  
10.3987 0.00979517 -0.0896344  2.56561 -0.592018  -0.00987362 -0.0866551  2.52787 -0.958092  
10.4615 0.00969378 -0.0891609  2.56527 -0.589248  -0.00971233 -0.0861678  2.52149 -0.963  
10.5243 0.00959382 -0.088692  2.56494 -0.586517  -0.00955405 -0.0856887  2.51502 -0.967513  
10.5872 0.00949527 -0.0882277  2.56461 -0.583826  -0.00939876 -0.0852177  2.50847 -0.971631  
10.65 0.00939812 -0.0877678  2.5643 -0.581173  -0.00924646 -0.0847544  2.50185 -0.975352  
10.7128 0.00930235 -0.0873124  2.564 -0.578558  -0.00909712 -0.0842988  2.49517 -0.978676  
10.7757 0.00920793 -0.0868614  2.5637 -0.575978  -0.00895072 -0.0838507  2.48845 -0.981602  
10.8385 0.00911485 -0.0864147  2.56341 -0.573434  -0.00880724 -0.0834099  2.48169 -0.984131  
10.9013 0.00902309 -0.0859722  2.56313 -0.570925  -0.00866666 -0.0829762  2.47489 -0.986266  
10.9642 0.00893264 -0.085534  2.56285 -0.568449  -0.00852894 -0.0825494  2.46808 -0.988007  
11.027 0.00884348 -0.0850999  2.56257 -0.566006  -0.00839407 -0.0821295  2.46126 -0.989356  
11.0898 0.00875558 -0.08467  2.5623 -0.563594  -0.00826201 -0.0817161  2.45443 -0.990318  
11.1527 0.00866894 -0.0842441  2.56203 -0.561214  -0.00813272 -0.0813093  2.44761 -0.990895  
11.2155 0.00858353 -0.0838222  2.56176 -0.558864  -0.00800618 -0.0809087  2.4408 -0.991091  
11.2783 0.00849933 -0.0834043  2.5615 -0.556544  -0.00788234 -0.0805143  2.43402 -0.99091  
11.3411 0.00841633 -0.0829902  2.56123 -0.554252  -0.00776118 -0.0801258  2.42725 -0.990357  
11.404 0.00833452 -0.08258  2.56097 -0.551989  -0.00764265 -0.0797432  2.42053 -0.989436  
11.4668 0.00825386 -0.0821737  2.5607 -0.549752  -0.00752672 -0.0793662  2.41384 -0.988153  
11.5296 0.00817436 -0.081771  2.56044 -0.547543  -0.00741334 -0.0789949  2.4072 -0.986512  
11.5925 0.00809598 -0.0813721  2.56017 -0.545359  -0.00730248 -0.0786289  2.40061 -0.98452  
11.6553 0.00801871 -0.0809769  2.5599 -0.5432  -0.0071941 -0.0782681  2.39408 -0.982183  
11.7181 0.00794254 -0.0805852  2.55963 -0.541067  -0.00708816 -0.0779125  2.38761 -0.979506  
11.781 0.00786745 -0.0801972  2.55935 -0.538957  -0.0069846 -0.0775619  2.38121 -0.976497  
11.8438 0.00779342 -0.0798126  2.55908 -0.536871  -0.00688341 -0.0772162  2.37488 -0.973161  
11.9066 0.00772044 -0.0794316  2.55879 -0.534807  -0.00678453 -0.0768751  2.36863 -0.969505  
11.9695 0.00764849 -0.0790539  2.55851 -0.532766  -0.00668791 -0.0765387  2.36246 -0.965537  
12.0323 0.00757756 -0.0786797  2.55822 -0.530746  -0.00659353 -0.0762068  2.35637 -0.961262  
12.0951 0.00750762 -0.0783089  2.55792 -0.528748  -0.00650133 -0.0758793  2.35038 -0.956689  
12.158 0.00743867 -0.0779413  2.55762 -0.52677  -0.00641127 -0.075556  2.34447 -0.951823  
12.2208 0.00737068 -0.077577  2.55731 -0.524813  -0.00632332 -0.0752369  2.33866 -0.946673  
12.2836 0.00730365 -0.077216  2.557 -0.522875  -0.00623743 -0.0749218  2.33295 -0.941246  
12.3465 0.00723755 -0.0768581  2.55668 -0.520956  -0.00615356 -0.0746106  2.32734 -0.935549  
12.4093 0.00717238 -0.0765034  2.55636 -0.519056  -0.00607167 -0.0743033  2.32183 -0.929588  
12.4721 0.00710812 -0.0761518  2.55603 -0.517174  -0.00599172 -0.0739997  2.31642 -0.923373  
12.535 0.00704474 -0.0758033  2.55569 -0.51531  -0.00591366 -0.0736997  2.31112 -0.916909  
12.5978 0.006984 -0.0754621  2.55518 -0.512681  -0.00587667 -0.0734057  2.313 -0.908619  
12.6606 0.00692398 -0.0751237  2.55467 -0.510079  -0.00583981 -0.0731132  2.31484 -0.900478  
12.7235 0.00686469 -0.0747882  2.55417 -0.507503  -0.00580307 -0.0728223  2.31666 -0.89248  
12.7863 0.00680611 -0.0744556  2.55369 -0.504953  -0.00576648 -0.072533  2.31845 -0.884622  
12.8491 0.00674823 -0.0741257  2.5532 -0.502427  -0.00573003 -0.0722453  2.32021 -0.8769  
12.9119 0.00669104 -0.0737986  2.55273 -0.499927  -0.00569373 -0.0719592  2.32195 -0.869312  
12.9748 0.00663454 -0.0734742  2.55226 -0.497451  -0.00565759 -0.0716747  2.32367 -0.861852  
13.0376 0.00657871 -0.0731524  2.5518 -0.495  -0.00562161 -0.0713918  2.32536 -0.85452  
13.1004 0.00652353 -0.0728334  2.55134 -0.492572  -0.0055858 -0.0711105  2.32702 -0.84731  
13.1633 0.00646901 -0.072517  2.55089 -0.490168  -0.00555017 -0.0708308  2.32866 -0.84022  
13.2261 0.00641514 -0.0722032  2.55045 -0.487786  -0.00551471 -0.0705527  2.33028 -0.833247  
13.2889 0.00636189 -0.0718919  2.55002 -0.485428  -0.00547943 -0.0702763  2.33187 -0.826389  
13.3518 0.00630927 -0.0715832  2.54959 -0.483092  -0.00544434 -0.0700015  2.33345 -0.819641  
13.4146 0.00625727 -0.071277  2.54916 -0.480779  -0.00540944 -0.0697283  2.335 -0.813003  
13.4774 0.00620587 -0.0709733  2.54874 -0.478487  -0.00537473 -0.0694567  2.33653 -0.806471  
13.5403 0.00615507 -0.0706721  2.54833 -0.476216  -0.00534021 -0.0691868  2.33803 -0.800042  
13.6031 0.00610486 -0.0703732  2.54793 -0.473967  -0.0053059 -0.0689185  2.33952 -0.793714  
13.6659 0.00605523 -0.0700768  2.54752 -0.471739  -0.00527178 -0.0686517  2.34099 -0.787485  
13.7288 0.00600617 -0.0697828  2.54713 -0.469532  -0.00523787 -0.0683866  2.34243 -0.781353  
13.7916 0.00595768 -0.069491  2.54674 -0.467345  -0.00520416 -0.0681231  2.34386 -0.775315  
13.8544 0.00590974 -0.0692016  2.54636 -0.465178  -0.00517066 -0.0678612  2.34526 -0.769369  
13.9173 0.00586235 -0.0689145  2.54598 -0.463031  -0.00513737 -0.0676009  2.34665 -0.763514  
13.9801 0.0058155 -0.0686297  2.5456 -0.460904  -0.00510429 -0.0673422  2.34802 -0.757746  
14.0429 0.00576918 -0.0683471  2.54523 -0.458795  -0.00507143 -0.0670851  2.34937 -0.752064  
14.1058 0.00572339 -0.0680667  2.54487 -0.456706  -0.00503878 -0.0668296  2.35071 -0.746467  
14.1686 0.00567812 -0.0677885  2.54451 -0.454636  -0.00500634 -0.0665757  2.35202 -0.740951  
14.2314 0.00563335 -0.0675125  2.54415 -0.452584  -0.00497411 -0.0663233  2.35332 -0.735517  
14.2942 0.00558909 -0.0672386  2.5438 -0.450551  -0.00494211 -0.0660725  2.3546 -0.730161  
14.3571 0.00554533 -0.0669669  2.54346 -0.448535  -0.00491032 -0.0658232  2.35586 -0.724882  
14.4199 0.00550205 -0.0666972  2.54312 -0.446537  -0.00487875 -0.0655755  2.35711 -0.719678  
14.4827 0.00545926 -0.0664296  2.54278 -0.444557  -0.00484739 -0.0653294  2.35834 -0.714549  
14.5456 0.00541694 -0.0661641  2.54245 -0.442595  -0.00481626 -0.0650848  2.35956 -0.709491  
14.6084 0.00537509 -0.0659006  2.54212 -0.440649  -0.00478534 -0.0648417  2.36076 -0.704505  
14.6712 0.00533371 -0.0656391  2.5418 -0.43872  -0.00475464 -0.0646001  2.36194 -0.699587  
14.7341 0.00529278 -0.0653795  2.54148 -0.436808  -0.00472416 -0.0643601  2.36311 -0.694738  
14.7969 0.00525229 -0.065122  2.54116 -0.434913  -0.0046939 -0.0641215  2.36427 -0.689955  
14.8597 0.00521226 -0.0648664  2.54085 -0.433033  -0.00466386 -0.0638845  2.3654 -0.685237  
14.9226 0.00517266 -0.0646127  2.54054 -0.43117  -0.00463403 -0.0636489  2.36653 -0.680583  
14.9854 0.00513349 -0.0643609  2.54024 -0.429323  -0.00460443 -0.0634149  2.36764 -0.675991  
15.0482 0.00509475 -0.0641109  2.53994 -0.427491  -0.00457504 -0.0631823  2.36874 -0.671461  
15.1111 0.00505642 -0.0638629  2.53964 -0.425675  -0.00454586 -0.0629511  2.36982 -0.666991  
15.1739 0.00501851 -0.0636167  2.53935 -0.423874  -0.00451691 -0.0627214  2.37089 -0.662579  
15.2367 0.00498101 -0.0633723  2.53906 -0.422088  -0.00448816 -0.0624932  2.37195 -0.658226  
15.2996 0.00494391 -0.0631297  2.53877 -0.420317  -0.00445964 -0.0622664  2.37299 -0.653929  
15.3624 0.00490721 -0.0628888  2.53849 -0.41856  -0.00443133 -0.062041  2.37403 -0.649687  
15.4252 0.0048709 -0.0626498  2.53821 -0.416819  -0.00440323 -0.0618171  2.37504 -0.6455  
15.4881 0.00483497 -0.0624125  2.53794 -0.415091  -0.00437534 -0.0615945  2.37605 -0.641366  
15.5509 0.00479943 -0.0621769  2.53767 -0.413378  -0.00434767 -0.0613734  2.37704 -0.637285  
15.6137 0.00476426 -0.061943  2.5374 -0.411678  -0.00432021 -0.0611536  2.37803 -0.633255  
15.6765 0.00472947 -0.0617108  2.53713 -0.409993  -0.00429296 -0.0609352  2.379 -0.629275  
15.7394 0.00469504 -0.0614803  2.53687 -0.408321  -0.00426591 -0.0607182  2.37996 -0.625345  
15.8022 0.00466097 -0.0612515  2.53661 -0.406663  -0.00423908 -0.0605026  2.3809 -0.621464  
15.865 0.00462726 -0.0610243  2.53636 -0.405018  -0.00421245 -0.0602883  2.38184 -0.61763  
15.9279 0.0045939 -0.0607987  2.5361 -0.403386  -0.00418603 -0.0600753  2.38276 -0.613843  
15.9907 0.00456089 -0.0605747  2.53585 -0.401767  -0.00415981 -0.0598637  2.38368 -0.610102  
16.0535 0.00452822 -0.0603523  2.53561 -0.400161  -0.0041338 -0.0596534  2.38458 -0.606406  
16.1164 0.00449588 -0.0601315  2.53536 -0.398568  -0.00410798 -0.0594444  2.38547 -0.602755  
16.1792 0.00446388 -0.0599122  2.53512 -0.396987  -0.00408237 -0.0592368  2.38636 -0.599147  
16.242 0.00443221 -0.0596945  2.53488 -0.395419  -0.00405696 -0.0590304  2.38723 -0.595581  
16.3049 0.00440087 -0.0594783  2.53465 -0.393863  -0.00403175 -0.0588253  2.38809 -0.592058  
