# nf=2.00143 TrSigmaG=0.0850878 mom=[]
  0           0
  1  8.01852e-07
  2  1.33796e-05
  3  8.86074e-05
  4  0.000369602
  5  0.00122004
  6  0.00312395
  7  0.00688424
  8   0.0133149
  9   0.0230577
 10   0.0360593
 11    0.051799
 12   0.0679927
 13   0.0825444
 14   0.0932312
 15   0.0984356
 16   0.0975412
 17   0.0912933
 18   0.0808772
 19   0.0678387
 20   0.0541393
 21   0.0414447
 22    0.030319
 23   0.0212848
 24   0.0142781
 25  0.00919556
 26  0.00574924
 27  0.00344741
 28  0.00200355
 29  0.00114097
 30  0.000628617
 31  0.000341987
 32  0.000172619
 33  8.9237e-05
 34  4.37741e-05
 35  2.03093e-05
 36  9.79445e-06
 37  3.35926e-06
 38  1.13333e-06
 39  4.62963e-07
 40  1.77778e-07
 41  1.66667e-07
 42  1.2963e-08
 43           0
 44           0
 45           0
 46           0
 47           0
 48           0
 49           0
 50           0
 51           0
 52           0
 53           0
 54           0
 55           0
 56           0
 57           0
