12.53495468782 0.01210592595799 -0.07317075045185   -0.0001763109953282 -0.07498523985661   -0.01116666553229 -0.07339654198683   
12.5977865409 0.0120085797016 -0.07286103792031   -0.0001748592461037 -0.07464880132991   -0.01106520970466 -0.07308834256975   
12.66061839397 0.01191245482039 -0.0725538427477   -0.0001734235443455 -0.07431524775115   -0.01096508726824 -0.07278251283468   
12.72345024704 0.01181752988451 -0.07224913638827   -0.0001720034087224 -0.07398454397883   -0.01086627553409 -0.07247902755673   
12.78628210011 0.01172378390569 -0.07194689076973   -0.0001705985185293 -0.07365665491041   -0.01076875232501 -0.07217786168918   
12.84911395318 0.0116311963443 -0.07164707804521   -0.0001692086071826 -0.07333154675848   -0.01067249593743 -0.07187899073476   
12.91194580625 0.01153974715056 -0.07134967073848   -0.0001678332466795 -0.07300918609177   -0.01057748506607 -0.07158239048551   
12.97477765933 0.01144941670294 -0.07105464186366   -0.0001664721292643 -0.07268953934062   -0.01048369886355 -0.0712880368539   
13.0376095124 0.01136018579214 -0.07076196467441   -0.0001651250619175 -0.0723725740836   -0.01039111693219 -0.07099590624648   
13.10044136547 0.01127203564466 -0.07047161271848   -0.0001637916859529 -0.07205825856938   -0.01029971925623 -0.07070597544399   
13.16327321854 0.01118494789774 -0.0701835600337   -0.0001624716760045 -0.07174656077056   -0.01020948622641 -0.07041822130862   
13.22610507161 0.01109890457955 -0.06989778095723   -0.0001611648867003 -0.07143744943886   -0.01012039865331 -0.07013262107807   
13.28893692468 0.01101388810442 -0.06961425004375   -0.0001598710625937 -0.07113089435777   -0.01003243772087 -0.06984915245647   
13.35176877776 0.01092988126531 -0.06933294228165   -0.0001585898577164 -0.07082686515158   -0.009945584978705 -0.06956779326982   
13.41460063083 0.010846867233 -0.06905383304512   -0.0001573211129536 -0.07052533165976   -0.009859822358764 -0.06928852155289   
13.4774324839 0.01076482953688 -0.06877689790741   -0.0001560646937489 -0.07022626488474   -0.009775132154073 -0.06901131582241   
13.54026433697 0.01068375203969 -0.0685021127602   -0.0001548202899031 -0.06992963616661   -0.009691497000396 -0.06873615485811   
13.60309619004 0.01060361895405 -0.06822945392389   -0.0001535876633109 -0.06963541660319   -0.009608899878518 -0.06846301752961   
13.66592804312 0.01052441484871 -0.06795889798838   -0.0001523667445307 -0.06934357806398   -0.009527324106223 -0.06819188306091   
13.72875989619 0.0104461245973 -0.06769042176172   -0.000151157351201 -0.06905409336255   -0.009446753328163 -0.06792273108683   
13.79159174926 0.01036873336865 -0.06742400241844   -0.0001499591862388 -0.0687669351998   -0.009367171511268 -0.06765554137873   
13.85442360233 0.0102922266717 -0.06715961749327   -0.0001487721158952 -0.06848207630178   -0.009288562931071 -0.06739029386573   
13.9172554554 0.01021659033531 -0.0668972447464   -0.000147596093842 -0.06819949038954   -0.009210912163866 -0.06712696887455   
13.98008730847 0.01014181044148 -0.06663686219115   -0.000146430905149 -0.06791915179527   -0.009134204092795 -0.06686554704396   
14.04291916155 0.01006787334699 -0.06637844819406   -0.0001452762945838 -0.06764103459123   -0.00905842389667 -0.06660600911401   
14.10575101462 0.009994765736581 -0.06612198142782   -0.0001441321946216 -0.0673651131069   -0.008983557026432 -0.06634833603528   
14.16858286769 0.009922474574677 -0.06586744078883   -0.0001429985628154 -0.06709136267745   -0.008909589208157 -0.06609250913746   
14.23141472076 0.0098509870388 -0.06561480543661   -0.0001418751777549 -0.06681975903523   -0.008836506456059 -0.06583851000065   
14.29424657383 0.009780290563823 -0.0653640548479   -0.0001407618187334 -0.06655027763444   -0.008764295052644 -0.06558632030768   
