 0    0.295579834878507   0.3507745854318922   0.2831610997571223 
 1   0.2297660273264188 -0.04238187373222851  -0.1721948020036943 
 2 -0.08204649688489979  -0.3503237256160199 -0.06806099372482667 
 3  -0.1039804864764771  0.07989911504643264  0.04602381504544106 
 4  -0.1074442029444204  -0.1026330704098691 -0.07921839328672059 
 5 -0.07331847430041602 -0.01362019104475644  0.04401424498547033 
 6 -0.02795080090949685   0.0340178386321368 -0.02967646515254509 
 7 0.006029539844032998 -0.009057597742228992  0.00847422885354627 
 8  0.01453146570160286 -0.0001318713480750094 0.0001676373487437959 
 9  0.01422460957418835 0.004769982242620411 -0.003142246899142902 
10 0.005466557040990055 -0.003363987319830583 0.002567833275085887 
11 0.0004881403235895481 0.001187357288760371 -0.000283410209533241 
12 0.002032029082958682 -0.000466495188116908 0.0003563806756633851 
13   0.0015879229285076 0.001077675661551317 -0.0008490221211975906 
14 0.000106482107983364 -0.0006408179573220622 0.0002726451775705309 
15 -0.0005799058583862069 0.0004171089939346691 0.0001116976277503962 
16 -0.0009355910058122699 0.0001455440458656759 -0.0003141328638510471 
17 -0.0007451348738709575 9.120617346102696e-05 0.0004425454477043067 
18 -0.0004968499248504321 -1.702401378540582e-05 -0.0002190359046598622 
19 -0.0003426190595844343 8.25781092417125e-07 0.000215241801602269 
20 -0.0002031011351358144 -6.31994490514491e-05 6.28801008761188e-06 
21 -0.0001354579690902159 -0.0002327999701125245 -4.410735028136356e-05 
22 -0.0001575229276235964 -0.0001434575911719546 0.0001512519974390338 
23 -0.0002349396950279094 -2.823997378606743e-05 -0.000196937930907395 
24 0.0004126671354674335 0.0001266150961452336 -0.0003248177518772716 
