 0   0.3772687387261041 
 1 -0.02058282574987929 
 2  -0.2660685019599462 
 3 -0.004565202499559331 
 4  -0.1849662068788192 
 5 0.004107312099703183 
 6 -0.01770901188929701 
 7 0.006657361444201022 
 8  0.02497809034164393 
 9 0.001863734981090145 
10   0.0114832142339868 
11 -0.001336623242596669 
12 -8.506340651791851e-06 
13 0.001035161640816724 
14 0.001789114068442137 
15 2.211640807245374e-05 
16 0.0005384203136293267 
17 -0.0002084468715323079 
18 -9.195005375129864e-05 
19 -2.544521848189326e-05 
20 -5.699948844587403e-05 
21 6.658978270322042e-05 
22 2.960121419838753e-05 
23 4.548303714014765e-05 
24 -1.918680967192892e-05 
25 4.118176517476222e-05 
26 1.231920206997706e-05 
27 5.632633455959702e-05 
28 3.16985882942565e-05 
29 5.080186561104362e-05 
