# nf=0.999937 TrSigmaG=0.390316 mom=[]
  0           0
  1           0
  2           0
  3           0
  4           0
  5           0
  6           0
  7           0
  8           0
  9           0
 10           0
 11           0
 12           0
 13           0
 14           0
 15           0
 16           0
 17           0
 18           0
 19           0
 20           0
 21       6e-08
 22  3.66667e-08
 23  2.76667e-07
 24  4.33333e-07
 25  1.46333e-06
 26  2.40333e-06
 27    3.51e-06
 28  8.87667e-06
 29  1.66733e-05
 30  3.12433e-05
 31  5.40267e-05
 32     8.2e-05
 33  0.000134667
 34  0.00021416
 35  0.00033364
 36  0.000496203
 37  0.000725353
 38  0.00106543
 39  0.00150482
 40  0.00208529
 41  0.00287121
 42  0.00384615
 43  0.00507731
 44  0.00656537
 45  0.00834404
 46   0.0103797
 47   0.0127454
 48   0.0153843
 49   0.0182285
 50   0.0212558
 51   0.0243945
 52   0.0277034
 53    0.030962
 54   0.0341438
 55   0.0370617
 56   0.0396965
 57    0.041907
 58   0.0436503
 59    0.044867
 60   0.0455063
 61   0.0456572
 62   0.0451837
 63   0.0440757
 64   0.0424332
 65   0.0402994
 66   0.0378679
 67   0.0350822
 68   0.0320951
 69   0.0290538
 70   0.0259678
 71   0.0229887
 72   0.0201061
 73   0.0174631
 74   0.0149649
 75   0.0126488
 76   0.0106108
 77  0.00877901
 78  0.00718501
 79  0.00582688
 80  0.00467415
 81  0.00372328
 82  0.00291549
 83  0.00226515
 84  0.00175391
 85   0.0013259
 86  0.000994754
 87   0.0007405
 88  0.000557103
 89  0.00041211
 90  0.000298157
 91  0.000214193
 92  0.000152807
 93  0.000106423
 94   7.567e-05
 95   5.379e-05
 96   3.444e-05
 97  2.30367e-05
 98  1.54633e-05
 99  9.33667e-06
100    5.99e-06
101    3.32e-06
102    1.97e-06
103    1.18e-06
104  7.03333e-07
105     4.4e-07
106  2.13333e-07
107       9e-08
108  3.66667e-08
109           0
110           0
111           0
112           0
113           0
114           0
115           0
116           0
117           0
118           0
119           0
120           0
121           0
122           0
123           0
124           0
125           0
126           0
127           0
128           0
129           0
130           0
131           0
