2.167698930977 0.1343865300118 -0.2025621342208   -0.005106432071072 -0.2632623419081   -0.1173375409618 -0.1788217720654   
2.230530784049 0.1311813933336 -0.2010427874153   -0.004369182587966 -0.2589688651362   -0.1143623959799 -0.1782600041231   
2.293362637121 0.1280705715358 -0.1995775386856   -0.003662037630875 -0.2548738858519   -0.1114709749754 -0.177628413486   
2.356194490192 0.1250386539684 -0.1981608242826   -0.002993067222279 -0.2509667275768   -0.1086673154708 -0.1769296202827   
2.419026343264 0.1220734535324 -0.1967864828857   -0.002368593296532 -0.2472363947446   -0.1059543836232 -0.1761671616854   
2.481858196336 0.1191656170083 -0.195448057775   -0.001793305865026 -0.2436717121131   -0.1033341309957 -0.1753452856695   
2.544690049408 0.1163082453353 -0.194139045628   -0.001270406254766 -0.2402614679214   -0.1008075713118 -0.1744687613359   
2.60752190248 0.1134965305692 -0.1928530960737   -0.0008017658437099 -0.2369945510527   -0.09837486954039 -0.1735427089454   
2.670353755551 0.1107274191266 -0.19158416691   -0.0003880899978508 -0.2338600759239   -0.09603543716263 -0.1725724510627   
2.733185608623 0.1079993012736 -0.1903266402087   -2.908151159852e-05 -0.2308474914222   -0.0937880292365 -0.1715633849562   
2.796017461695 0.1053117319384 -0.189075404563   0.0002764022732113 -0.227946672127   -0.09163083984408 -0.1705208755344   
2.858849314767 0.1026651815336 -0.1878259085389   0.0005302013837454 -0.2251479914257   -0.08956159349365 -0.1694501675354   
2.921681167839 0.1000608172232 -0.1865741900531   0.0007347166441045 -0.2224423770783   -0.08757763100026 -0.1683563153425   
2.98451302091 0.09750031205811 -0.1853168860035   0.0008927853224531 -0.2198213504063   -0.08567598868185 -0.167244128625   
3.047344873982 0.09498568233327 -0.1840512260287   0.001007570147053 -0.2172770506624   -0.08385347039452 -0.1661181319439   
3.110176727054 0.09251914888161 -0.1827750138077   0.001082460995289 -0.2148022463263   -0.08210671213141 -0.1649825364897   
3.173008580126 0.09010302188638 -0.1814865988743   0.001120989394701 -0.2123903351437   -0.08043223928992 -0.1638412222042   
3.235840433197 0.08773960573899 -0.1801848414885   0.001126754827662 -0.210035334694   -0.07882651679834 -0.1626977286552   
3.298672286269 0.08543112265057 -0.1788690727221   0.001103362316271 -0.2077318651886   -0.0772859924191 -0.1615552531751   
3.361504139341 0.08317965175517 -0.1775390515497   0.001054370076158 -0.2054751260689   -0.07580713378163 -0.160416654922   
3.424335992413 0.08098708319929 -0.1761949204315   0.0009832467086524 -0.2032608678307   -0.07438645949069 -0.1592844636732   
3.487167845485 0.07885508363845 -0.1748371605772   0.0008933365510126 -0.2010853603374   -0.07302056497495 -0.1581608923086   
3.549999698556 0.07678507284893 -0.1734665478481   0.000787832606115 -0.1989453587269   -0.07170614345245 -0.1570478520799   
3.612831551628 0.0747782087294 -0.172084110034   0.0006697558897902 -0.1968380678619   -0.07044000263644 -0.1559469698897   
3.6756634047 0.07283538004721 -0.1706910860646   0.0005419405558159 -0.1947611061249   -0.06921907760661 -0.1548596069264   
3.738495257772 0.07095720544311 -0.1692888875628   0.0004070239637925 -0.1927124692291   -0.06804044032213 -0.1537868781019   
3.801327110844 0.06914403714864 -0.1678790630156   0.0002674408854742 -0.1906904945884   -0.06690130624891 -0.1527296718406   
3.864158963915 0.0673959689959 -0.1664632647381   0.0001254212943048 -0.1886938266835   -0.06579903840998 -0.1516886698445   
3.926990816987 0.06571284764555 -0.1650432187145   -1.700880189778e-05 -0.1867213837671   -0.06473114934122 -0.1506643665409   
3.989822670059 0.06409428604503 -0.1636206973352   -0.0001580241712603 -0.1847723261609   -0.06369530118182 -0.1496570879738   
4.052654523131 0.06253967889672 -0.1621974949905   -0.0002959950912246 -0.1828460263329   -0.06268930425279 -0.1486670099634   
4.115486376203 0.06104821905009 -0.16077540644   -0.0004294805932765 -0.1809420408752   -0.06171111437623 -0.147694175396   
4.178318229274 0.05961891514215 -0.1593562078463   -0.0005572203356582 -0.1790600844557   -0.06075882915764 -0.1467385105539   
4.241150082346 0.05825060911266 -0.1579416403353   -0.000678125701449 -0.1772000057729   -0.05983068346801 -0.1457998404204   
4.303981935418 0.05694199398834 -0.1565333959289   -0.0007912701810102 -0.175361765506   -0.05892504427588 -0.144877902928   
4.36681378849 0.05569163161063 -0.1551331056902   -0.0008958792827531 -0.1735454162279   -0.05804040500249 -0.1439723621362   
4.429645641562 0.05449796964181 -0.1537423299098   -0.0009913202899667 -0.1717510842238   -0.05717537954757 -0.1430828203451   
4.492477494633 0.05335935821506 -0.1523625501649   -0.001077091884487 -0.1699789531425   -0.05632869607615 -0.1422088291652   
4.555309347705 0.05227406575363 -0.1509951630823   -0.001152813849571 -0.1682292493936   -0.0554991906944 -0.1413498995735   
4.618141200777 0.05124029399249 -0.1496414756402   -0.001218216955164 -0.1665022291958   -0.05468580107554 -0.1405055109969   
4.680973053849 0.0502561921515 -0.148302701852   -0.001273133068172 -0.1647981671754   -0.05388756012729 -0.1396751194675   
4.743804906921 0.04931987015666 -0.1469799606798   -0.001317485620186 -0.163117346411   -0.0531035897327 -0.1388581649005   
4.806636759992 0.04842941087001 -0.1456742750348   -0.001351280448843 -0.1614600498174   -0.05233309464389 -0.1380540775475   
