# nf=0.313819 TrSigmaG=0.0223239 mom=[]
  0           0
  1           0
  2           0
  3           0
  4           0
  5           0
  6           0
  7           0
  8           0
  9           0
 10           0
 11           0
 12           0
 13           0
 14       8e-09
 15       2e-08
 16     1.2e-07
 17    8.04e-07
 18   2.044e-06
 19    3.98e-06
 20   6.064e-06
 21    9.34e-06
 22  1.5948e-05
 23  2.4796e-05
 24  4.1244e-05
 25  6.6416e-05
 26  0.000101352
 27  0.000145092
 28  0.000210648
 29  0.000312132
 30  0.000458888
 31  0.000652956
 32  0.000911392
 33  0.00123248
 34  0.00165373
 35  0.00219351
 36  0.00286361
 37  0.00369706
 38  0.00470346
 39  0.00590495
 40  0.00734419
 41  0.00901766
 42   0.0108742
 43   0.0129705
 44   0.0152776
 45   0.0178397
 46   0.0204373
 47   0.0231998
 48   0.0260212
 49   0.0288495
 50   0.0315795
 51   0.0341408
 52   0.0364954
 53   0.0385406
 54   0.0402471
 55   0.0415637
 56   0.0423339
 57   0.0426541
 58    0.042517
 59   0.0418781
 60   0.0407531
 61   0.0393068
 62   0.0374201
 63   0.0353113
 64   0.0328928
 65   0.0303799
 66   0.0277019
 67   0.0249889
 68   0.0222793
 69   0.0196571
 70   0.0171922
 71   0.0148318
 72   0.0126874
 73   0.0107528
 74  0.00898291
 75  0.00744325
 76  0.00611267
 77  0.00493735
 78  0.00398048
 79  0.00315529
 80  0.00248425
 81  0.00192292
 82  0.00148577
 83  0.00114612
 84  0.000870572
 85    0.000644
 86  0.000473968
 87  0.00034918
 88  0.00025196
 89  0.000181736
 90  0.000129124
 91  8.9572e-05
 92    6.36e-05
 93   4.698e-05
 94   3.342e-05
 95  2.2576e-05
 96  1.4152e-05
 97   9.092e-06
 98   6.308e-06
 99   4.324e-06
100   3.216e-06
101   2.372e-06
102   1.456e-06
103    9.52e-07
104    4.16e-07
105    2.88e-07
106    2.76e-07
107     9.2e-08
108       8e-08
109     4.4e-08
110     1.2e-08
111           0
112           0
113           0
114           0
115           0
116           0
117           0
118           0
119           0
120           0
121           0
122           0
123           0
124           0
125           0
126           0
127           0
128           0
129           0
130           0
131           0
