#iteration,mu,Ne-Nocc
1 0.5 -0.0169092902948
2 0.536710280277 -0.0101224631743
3 0.558574855679 -0.00391196709785
4 0.566984619434 -0.0019980332591
5 0.571274450095 -0.000637739226975
6 0.572642546188 -0.000283425937636
7 0.573250182233 -9.04352301535e-05
8 0.573444050841 -1.69702424977e-05
9 0.573480427583 -0.00017008094244
10 0.573845024103 0.00038180688475
11 0.573026781802 -0.000268678387883
12 0.573602887203 2.53571157273e-05
13 0.573548542831 -8.85980909193e-07
14 0.573550442315 5.67422685024e-05
15 0.573428803266 -8.99801463025e-05
16 0.573621704127 -8.60046744762e-05
17 0.573806090686 0.000378178312694
18 0.572995637857 -1.33764110349e-05
