0.0314159265359 -0.06094896910834 -1.013575086368   
0.09424777960769 -0.165327845966 -0.9711747437936   
0.1570796326795 -0.2411710959882 -0.9051074729944   
0.2199114857513 -0.2867623874799 -0.8336624396812   
0.2827433388231 -0.311076535201 -0.7676703925963   
0.3455751918949 -0.3208336702743 -0.7096074763495   
0.4084070449667 -0.3221951017245 -0.6600610206853   
0.4712388980385 -0.3188553542263 -0.6182323755162   
0.5340707511103 -0.3128342846232 -0.5828184113571   
0.5969026041821 -0.3052763907247 -0.55254499572   
0.6597344572539 -0.2968782836804 -0.5263579664932   
0.7225663103257 -0.2880873905415 -0.5034428318972   
0.7853981633974 -0.2791964496524 -0.4831848192853   
0.8482300164692 -0.2703944372709 -0.4651193629193   
0.911061869541 -0.261798506211 -0.448890189024   
0.9738937226128 -0.2534761912226 -0.4342182612313   
1.036725575685 -0.2454614753193 -0.4208801228637   
1.099557428756 -0.2377664080052 -0.4086931781358   
1.162389281828 -0.2303893442008 -0.3975057294144   
1.2252211349 -0.223320626063 -0.3871901502669   
1.288052987972 -0.2165463746885 -0.3776380886911   
1.350884841044 -0.2100509252257 -0.3687569809503   
1.413716694115 -0.203818317309 -0.3604674207659   
1.476548547187 -0.1978331477828 -0.3527011004219   
1.539380400259 -0.1920810073522 -0.3453991483023   
1.602212253331 -0.186548655927 -0.3385107536527   
1.665044106403 -0.1812240424501 -0.3319920093657   
1.727875959474 -0.1760962385979 -0.3258049274852   
1.790707812546 -0.1711553310069 -0.3199165963469   
1.853539665618 -0.1663922992003 -0.3142984567888   
1.91637151869 -0.1617988951043 -0.3089256800771   
1.979203371762 -0.1573675325737 -0.3037766335104   
2.042035224833 -0.1530911905119 -0.2988324219166   
2.104867077905 -0.148963330682 -0.2940764948968   
2.167698930977 -0.1449778294178 -0.2894943109676   
2.230530784049 -0.1411289218659 -0.2850730508339   
2.293362637121 -0.1374111569571 -0.2808013729701   
2.356194490192 -0.1338193613619 -0.2766692055279   
2.419026343264 -0.1303486106805 -0.2726675693419   
2.481858196336 -0.1269942064783 -0.2687884274866   
2.544690049408 -0.1237516578427 -0.2650245574452   
2.60752190248 -0.1206166664955 -0.2613694424897   
2.670353755551 -0.1175851145501 -0.2578171793551   
2.733185608623 -0.114653054328 -0.2543623997092   
2.796017461695 -0.1118166996724 -0.2510002032852   
2.858849314767 -0.1090724183682 -0.2477261008676   
2.921681167839 -0.1064167254062 -0.244535965594   
2.98451302091 -0.1038462768342 -0.2414259912734   
3.047344873982 -0.1013578640698 -0.2383926566236   
3.110176727054 -0.09894840852458 -0.2354326945038   
3.173008580126 -0.09661495650251 -0.2325430653652   
3.235840433197 -0.09435467430268 -0.2297209342642   
3.298672286269 -0.0921648434678 -0.226963650892   
3.361504139341 -0.0900428562131 -0.2242687321581   
3.424335992413 -0.08798621096975 -0.2216338469434   
3.487167845485 -0.08599250807296 -0.2190568026985   
3.549999698556 -0.08405944557096 -0.2165355336163   
3.612831551628 -0.08218481517179 -0.2140680901511   
3.6756634047 -0.08036649831773 -0.2116526296937   
3.738495257772 -0.07860246239395 -0.2092874082411   
