 0   0.3495485023350656 
 1   0.1046101986164129 
 2  -0.1583163382725939 
 3  0.01064064728982808 
 4  -0.1899991110997952 
 5 -0.04732898788093234 
 6 -0.005246867305356021 
 7 -0.02186176182009263 
 8  0.03874638191845573 
 9 -0.01846962554151951 
10 0.0001673408458662175 
11 -0.005139036167041577 
12 -0.004503444844492362 
13 0.005454369398887018 
14 -0.0001272784954206396 
15 0.0001740960626268719 
16 0.0001390213567018055 
17 -0.0008715486482463935 
18 -0.0002015520294062034 
19 0.0001058953381574766 
20 2.787316264379336e-05 
21 -6.861654127872464e-05 
22 -3.439864220669176e-05 
23 -9.092450406611997e-05 
24 -0.0001357855249803752 
25 -3.092711956072055e-05 
26 3.13637443006275e-05 
27 -5.176006707367258e-05 
28 0.0001590315104008714 
29 4.755478657944516e-06 
