# asign=469430.4571428571
  1   0 1.582038522911012e-07
  2   0 5.329053580485616e-05
  3   0 5.056550278380922e-05
  4   0 1.450070306701772e-06
  5   0 1.331030800529457e-06
  6   0 1.078157091234275e-06
  7   0 1.282840480312543e-06
  8   0 1.068382258104673e-06
  9   0 8.988118456710113e-07
 10   0  0.01912165130376022
 10   1 1.393752587649264e-05
 10   2 4.033266719027404e-05
 10   3 1.400962085991176e-06
 11   0 0.0002310384802949063
 11   1 5.619547690612347e-06
 12   0 0.0002276516460272383
 12   1 0.0001402400107595886
 12   2 4.504625987921126e-06
 12   3 6.971366462304035e-07
 13   0 0.0002284773583062894
 13   1 5.220077332974803e-06
 14   0 0.0002296899594358577
 14   1 4.318199108960289e-06
 15   0 0.0002321764824628955
 15   1 0.0001345701882547622
 15   2 5.136443820726923e-06
 15   3 6.555278267634879e-07
 16   0 0.0002324171885560912
 16   1 4.969283472327052e-06
 17   0 2.098427886499696e-05
 17   1 2.121795271066819e-05
 18   0 2.511021750266029e-05
 18   1 1.919267002835366e-05
 18   2 2.158426063802348e-05
 18   3 1.098652247737642e-06
 19   0 2.241511575333903e-05
 19   1 2.079229586613213e-05
 20   0 1.882625499430886e-05
 21   0 0.001284453448594671
 21   1 0.0001507388566074106
 21   2 1.982508680441446e-05
 21   3 3.14436766857812e-05
 21   4 1.665956895220922e-06
 21   5 2.502488300637943e-06
 22   0 0.001288158533459821
 22   1 0.000148128112517256
 22   2 1.986455983899726e-05
 22   3 3.098579153437696e-05
 22   4 1.805107889362656e-06
 22   5 2.554984047641592e-06
 23   0 2.007705713737268e-05
 24   0 0.0001145016222962409
 25   0  0.04824033213752343
 25   1 0.0001086277553955671
 25   2 0.0003754957488207443
 25   3 0.0001186240889432169
 25   4 1.019175494329106e-05
 25   5 1.499991926983068e-06
 26   0  0.04825711934118979
 26   1 0.0001115327234151066
 26   2 0.0003759180794682598
 26   3 0.0001195341715308811
 26   4 9.619943140100386e-06
 26   5 1.499160568432567e-06
 27   0 0.0001167709735043304
 28   0 0.0001146887375863034
 29   0  0.04783361976619906
 29   1 0.0001108209355105954
 29   2 0.0003694873509564056
 29   3 0.0001191079583471906
 29   4 1.073210423665668e-05
 29   5 1.464477024153533e-06
 30   0  0.04825567054235994
 30   1 0.0001138822647522894
 30   2 0.000370382294374627
 30   3 0.0001186179721358082
 30   4 1.011723827309072e-05
 30   5 1.407420039193255e-06
 31   0 0.0001171277506901502
 32   0 0.0006857777533833099
 33   0 0.0006706634723253023
 33   1 0.006260059183950568
 33   2 0.0003942017791510978
 33   3 0.0003160649295328415
 33   4 5.519736419737536e-06
 33   5 4.332149223942885e-06
 34   0 0.0006720363872364096
 34   1 0.006288827249424304
 34   2  0.00039472023182713
 34   3 0.0003159142065167425
 34   4 5.828290166716595e-06
 34   5 3.76951096095386e-06
 35   0 0.0006771561606034215
 36   0 0.000273287986554014
 37   0 0.0002792268262302344
 37   1 6.492289707980952e-05
 37   2 6.151677495014358e-05
 37   3 0.0001183402091527093
 38   0   0.2068139882422325
 38   1   0.0283115250121584
 38   2 0.0002623869689547951
 38   3 0.002285180178776106
 38   4 6.635022535860903e-05
 38   5 6.133447882318136e-05
 38   6 0.0001178113754003804
 38   7 0.0003674404951403282
 38   8 0.0002389673194863434
 38   9 7.46610242392378e-06
 38  10 3.350861065103445e-06
 38  11 1.611824204668858e-06
 39   0 0.0002743802340523283
 39   1 6.780045891340722e-05
 39   2 6.294063259259631e-05
 39   3 0.0001166447137003804
 40   0 0.0002637003460427234
 41   0  0.01230927917997638
 41   1 0.001560073053274577
 41   2 7.459723833693261e-05
 41   3 1.688198114997099e-05
 42   0  0.01222864666351088
 42   1 0.002078825661242453
 42   2 0.001563630895222279
 42   3  0.00118305010052977
 42   4 7.410299929515855e-05
 42   5 2.031891937683191e-05
 42   6 1.697409416253116e-05
 42   7 4.296332586621989e-06
 43   0  0.01240540324532555
 43   1 0.001573495161121862
 43   2 7.516369314608363e-05
 43   3 1.616441648214409e-05
 44   0  0.01230605235332326
 44   1 0.001574705913862023
 44   2 7.535114505480147e-05
 44   3 1.68551333778512e-05
 45   0  0.01236905493170708
 45   1 0.002099782181599477
 45   2 0.001572609622087111
 45   3 0.001189517602886844
 45   4 7.521581275761307e-05
 45   5 2.130962400184627e-05
 45   6 1.718511561377484e-05
 45   7 4.354196710603879e-06
 46   0  0.01233424925775849
 46   1 0.001570771856824297
 46   2 7.29735443393846e-05
 46   3 1.752137428596683e-05
 47   0  0.07509820229163665
 47   1 0.001284117648898499
 47   2 7.653162281968573e-05
 47   3 2.615032975376619e-06
 48   0  0.07554495143594808
 48   1 0.009008103198435128
 48   2 0.001305804699984436
 48   3 7.670321749721481e-05
 48   4 0.0001015498255423981
 48   5 7.268429897807144e-05
 48   6 2.727429005039273e-06
 48   7 2.037354013325152e-06
 49   0  0.07548352953451161
 49   1 0.001297865530934257
 49   2 7.79349012963625e-05
 49   3 3.081254918020243e-06
 50   0 0.007876455474662918
 51   0 0.007888519496787708
 51   1 0.002032827521508142
 51   2 0.004332659431439806
 51   3 0.0003238099598240615
 51   4 0.0001034059296528588
 51   5 1.575007815816625e-05
 52   0 0.007859543139348142
 52   1 0.002021823223476022
 52   2   0.0043449025693535
 52   3 0.0003238788523480968
 52   4 0.0001045023550772038
 52   5 1.527530188166249e-05
 53   0 0.007862061502199034
 54   0 0.0002532304968786023
 55   0  0.02147720544285227
 55   1 0.000245064771249872
 55   2 0.001582957661413551
 55   3 9.371309592287772e-05
 55   4 5.544205163649503e-05
 55   5 2.66875809672643e-06
 56   0  0.02146260384538813
 56   1 0.0002539644858403151
 56   2 0.001587162193016776
 56   3 9.329513805214242e-05
 56   4 5.553720213333573e-05
 56   5 2.394462111623781e-06
 57   0 0.0002429827356015793
 58   0 0.000248951522812289
 59   0  0.02153807915307741
 59   1 0.0002471837174640744
 59   2  0.00157476015311501
 59   3 9.257383663279937e-05
 59   4 5.462350174903931e-05
 59   5 2.435407574313726e-06
 60   0  0.02155140265414487
 60   1 0.0002496142096298938
 60   2 0.001580024538654912
 60   3 9.291701959659832e-05
 60   4 5.492811709168689e-05
 60   5 2.658132761862381e-06
 61   0 0.0002543546797314313
 62   0 0.0001112469185158599
 63   0  0.01415981348979696
 63   1 0.002325490154535876
 63   2 0.0001114994747575097
 63   3 6.226635827494986e-05
 63   4 1.327209657919045e-05
 63   5 5.210263521561336e-06
 64   0  0.01421051455326015
 64   1 0.002327298799258304
 64   2 0.0001084869700464023
 64   3 6.296091646237121e-05
 64   4 1.325514650306341e-05
 64   5 5.345028299116658e-06
 65   0 0.0001081173212175206
 66   0 0.004181836097741359
 66   1 0.0008217299800682944
 66   2 0.0002107643431600041
 66   3 2.687864009588251e-06
 67   0 0.001572765423252174
 67   1 3.419204979997008e-05
 68   0 0.001588868026671481
 68   1  0.00119457416722785
 68   2 3.568435878955649e-05
 68   3 6.777768009110713e-06
 69   0 0.001582523405040909
 69   1 3.483566166818047e-05
 70   0 0.001580146617875988
 70   1 3.411184888205536e-05
 71   0 0.001558605658441737
 71   1 0.001173019549825055
 71   2 3.441841985480781e-05
 71   3 6.566778062971949e-06
 72   0 0.001574843034763111
 72   1 3.437535506435013e-05
 73   0 0.0002563370847519358
 73   1 0.0002602673847168801
 74   0 0.0002047992002518285
 74   1 0.0002543516706596605
 74   2 0.0002550517563170948
 74   3 1.172888186491225e-05
 75   0 0.0002572373866885863
 75   1 0.0002586997614058646
 76   0 7.271225391887303e-06
 77   0 6.924957442528674e-06
 78   0 8.403357108913459e-05
 79   0 8.336409254881012e-05
 80   0 8.56352959014351e-05
 81   0 8.417811360318599e-05
 82   0 0.0002525234790781687
 83   0 0.0002486000620664598
 84   0 1.320292717719651e-05
